"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","Filename","Appendage","Variable"
5.116447,6.26604,7.303325,8.267963,9.178203,10.05352,10.91352,11.76605,12.6122,13.42819,14.16678,14.78489,15.25854,15.57494,15.74111,15.7779,15.70942,15.55611,15.32891,15.043,14.64928,14.04683,13.16399,12.08505,10.92203,9.781896,8.777477,8.008527,7.385527,6.705588,5.83749,4.842642,3.800612,2.744099,1.696691,0.6876839,-0.2532427,-1.098899,-1.800068,-2.267001,-2.443911,-2.393102,-2.252153,-2.048889,-1.947562,-1.872799,-1.81447,-1.766735,-1.737045,-1.761278,-1.879734,-2.107387,-2.385832,-2.651137,-2.855015,-2.973847,-2.987985,-2.922397,-2.824609,-2.720069,-2.571481,-2.337233,-2.040793,-1.770637,-1.610871,-1.553713,-1.508929,-1.544386,-1.58304,-1.595997,-1.584453,-1.588359,-1.647634,-1.757857,-1.891469,-2.020245,-2.11174,-2.136845,-2.10123,-2.04129,-1.9886,-1.925344,-1.828494,-1.69178,-1.522923,-0.911365,-0.7309299,-0.6057913,-0.5692503,-0.568277,-0.5385299,-0.4588261,-0.3404566,-0.2005027,-0.0932545,-0.08481486,0.3455772,0.08672091,-0.2090036,-0.4565418,-0.5488298,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8654,17.97055,17.11784,16.34756,15.69323,15.15437,14.70782,14.32971,13.99608,13.63734,13.15552,12.47141,11.59144,10.56183,9.425517,8.157248,6.702741,5.029425,3.253903,1.585875,0.2108127,-0.8340609,-1.606511,-2.157587,-2.481185,-2.556588,-2.390967,-2.051434,-1.637744,-1.232856,-0.8831128,-0.6076341,-0.42563,-0.3454888,-0.2595608,-0.3487943,-0.504406,-0.7217216,-0.9899295,-1.283474,-1.492933,-1.766387,-2.009412,-2.227387,-2.43191,-2.624697,-2.784058,-2.890602,-2.942185,-2.950108,-2.929334,-2.889917,-2.831146,-2.74216,-2.615714,-2.469827,-2.326066,-2.195338,-2.074345,-1.957943,-1.843025,-1.725503,-1.606092,-1.494655,-1.401665,-1.333812,-1.288965,-1.25945,-1.244809,-1.189106,-1.05797,-1.006869,-1.025575,-0.9943536,-0.9593629,-0.9463507,-0.9445039,-0.9018283,-0.8485129,-0.8040629,-0.7634619,-0.7222422,-0.6787141,-0.6279396,"nal res","e/sal","StressDVTotal"
4.830657,6.50495,8.236435,9.866516,11.25121,12.29562,13.06524,13.71715,14.30143,14.74251,14.99084,15.10831,15.16085,15.1546,15.06205,14.85488,14.51719,14.05169,13.50635,12.98567,12.59781,12.28652,11.87647,11.26963,10.48207,9.514305,8.233906,6.552379,4.70301,2.997659,1.563906,0.4412157,-0.3708761,-0.8859637,-1.097426,-1.02653,-0.807879,-0.7285873,-0.9809134,-1.509691,-2.217779,-3.021379,-3.86797,-4.812639,-5.921439,-7.085131,-8.111931,-8.911318,-9.469166,-9.765458,-9.812284,-9.659405,-9.383842,-9.075578,-8.766147,-8.447225,-8.113899,-7.704256,-7.311006,-6.882095,-6.455244,-6.071117,-5.760369,-5.503001,-5.270566,-5.048087,-4.834028,-4.620646,-4.486981,-4.398041,-4.324169,-4.040216,-3.82262,-3.74575,-3.746103,-3.760311,-3.721366,-3.552734,-3.373967,-3.22515,-3.115352,-3.033051,-2.950927,-2.833853,-2.660005,-2.42149,-2.229623,-2.08914,-2.00088,-1.968768,-1.977665,-1.991764,-1.980883,-1.955164,-1.946166,-1.955995,-1.959938,-1.936789,-1.878181,-1.776346,-1.626655,"nal res","e/sal","StressDVTotal"
4.595986,5.761907,7.04858,8.438153,9.859877,11.20501,12.45392,13.67308,14.82544,15.80501,16.50246,16.79106,16.7129,16.56478,16.33468,15.73989,14.82339,13.87123,13.11963,12.73987,12.49611,11.98527,11.16192,10.17444,9.14594,8.200066,7.329721,6.436955,5.447669,4.271924,3.071694,2.296715,1.904267,1.186979,-0.1554936,-1.766956,-3.281815,-4.362896,-4.928109,-5.413169,-6.089658,-6.720637,-7.127688,-7.375961,-7.510087,-7.434302,-7.133765,-6.862625,-6.841124,-7.003822,-7.235647,-7.499328,-7.759704,-8.029427,-8.349889,-8.641109,-8.771712,-8.656672,-8.275898,-7.659034,-7.107176,-6.572147,-6.035655,-5.553116,-5.193563,-4.930007,-4.689871,-4.430914,-4.137934,-3.813087,-3.595081,-3.43574,-3.349051,-3.307229,-3.240327,-3.134161,-3.006901,-2.891298,-2.837897,-2.818557,-2.718769,-2.509318,-2.260512,-2.02432,-1.841625,-1.715287,-1.517301,-1.410168,-1.309681,-1.230294,-1.198235,-1.175334,-1.075286,-0.9657563,-0.8925292,-0.8753236,-0.8608699,-0.8093044,-0.7404982,-0.6821147,-0.6420406,"nal res","e/sal","StressDVTotal"
5.137871,6.262482,7.414201,8.585963,9.773563,10.96928,12.15615,13.29564,14.33138,15.22578,15.97447,16.59799,17.06872,17.32468,17.2831,16.9376,16.38863,15.80362,15.2998,14.83729,14.33726,13.73341,13.04501,12.30576,11.55024,10.8438,10.26957,9.909619,9.787397,9.845839,10.02727,10.25892,10.41531,10.38593,10.07571,9.489119,8.691921,7.750505,6.719333,5.618935,4.46703,3.302552,2.213463,1.289148,0.6026149,0.1580232,-0.07830905,-0.1435671,-0.1035924,-0.04791273,-0.05448458,-0.1772339,-0.4075422,-0.7262843,-1.113322,-1.548122,-2.019571,-2.520974,-3.04097,-3.55888,-4.048307,-4.479764,-4.820169,-5.042815,-5.138069,-5.136454,-5.025313,-4.958474,-4.892362,-4.819886,-4.734743,-4.627597,-4.452939,-4.281683,-4.068241,-3.81712,-3.541478,-3.255166,-2.97436,-2.71114,-2.472218,-2.26006,-2.062785,-1.867392,-1.667988,-1.469703,-1.28558,-1.128979,-1.004748,-0.9101404,-0.6591974,-0.6053645,-0.5457234,-0.4638175,-0.343449,-0.194062,-0.03845616,0.0970828,0.7502766,0.8137943,0.7574408,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.47525,12.49701,12.45287,12.26333,11.95116,11.5596,11.20432,10.99084,10.74264,10.14768,9.154659,8.016028,6.950795,5.952002,4.967703,3.839489,2.365644,0.6255102,-0.9506754,-2.082621,-2.90601,-3.569861,-4.044208,-4.296631,-4.360574,-4.279364,-4.061393,-3.699683,-3.213377,-2.710619,-2.31104,-2.044553,-1.844595,-1.652368,-1.451057,-1.237213,-1.044756,-0.9333538,-0.9141512,-0.9425658,-0.9477782,-1.129828,-1.456141,-1.772568,-1.909058,-1.82503,-1.754135,-1.748038,-1.787913,-1.808689,-1.755843,-1.60714,-1.414445,-1.269739,-1.237615,-1.30848,-1.444115,-1.551438,-1.548818,-1.443448,-1.306233,-1.18111,-1.079071,-0.9225036,-0.6330215,-0.3093431,0.006936589,0.2233194,0.3244876,0.3581622,0.3614666,0.3287477,0.2487837,0.1386262,0.02440084,-0.08857338,-0.194327,-0.2832531,-0.3516998,-0.4004948,-0.4331598,-0.4525722,-0.4579525,-0.4411506,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.49438,12.95536,12.64389,12.43748,12.18655,11.78373,11.18278,10.36957,9.337154,8.087119,6.623872,4.951567,3.116563,1.280411,-0.3723537,-1.69935,-2.75377,-3.640242,-4.445328,-5.22291,-6.017392,-6.863742,-7.701834,-8.405652,-8.88672,-9.134334,-9.207176,-9.160866,-9.050017,-8.932786,-8.840919,-8.780767,-8.739221,-8.698235,-8.629825,-8.492111,-8.269071,-7.981714,-7.622226,-7.299002,-6.979578,-6.670354,-6.361697,-6.036789,-5.679536,-5.28602,-4.862502,-4.423626,-3.984349,-3.563117,-3.182096,-2.846826,-2.510391,-1.947178,-1.473702,-1.069925,-0.7164239,-0.4011924,-0.1296635,0.09060627,0.2572255,0.3781029,0.4624103,0.5173113,0.5367159,0.508411,0.4258441,0.2971366,0.1487327,0.004783977,-0.1197101,-0.2200452,-0.2907457,-0.330141,-0.3541106,-0.3834184,-0.4326193,-0.4921451,-0.5418101,-0.563443,-0.5518864,-0.5133888,-0.4526865,-0.3746773,-0.2853483,-0.1910577,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.26771,27.79824,26.4347,25.23946,24.2204,23.30787,22.39214,21.38835,20.30967,19.21502,18.12707,16.98752,15.7142,14.25124,12.57365,10.70932,8.80652,7.031303,5.457933,4.047209,2.763104,1.625608,0.8718815,0.5043278,0.4729344,0.7172439,1.192487,1.863295,2.68529,3.670376,4.634852,5.535385,6.209344,6.52796,6.469893,6.057369,5.33035,4.42521,3.515234,2.741912,2.213498,2.019314,2.108901,2.319938,2.46724,2.407195,2.054325,1.504433,0.962291,0.5564802,0.1851112,-0.3106158,-1.066405,-0.6339781,0.8433392,1.665513,1.977609,2.310892,2.936709,3.762613,4.454997,4.739884,4.55141,4.054293,3.457209,2.883589,2.315852,1.746186,1.184066,0.6152695,-0.018715,-0.5915006,-0.8516839,-0.7761205,-0.5360563,-0.2567807,-0.0151319,0.1309926,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.41613,32.96991,33.48622,33.91277,34.23262,34.42419,34.45074,34.27721,33.86921,33.22222,32.34204,31.22238,29.85737,28.26066,26.46846,24.54281,22.55667,20.56426,18.60669,16.72154,14.93086,13.2455,11.67572,10.21758,8.828894,7.469574,6.108734,4.751517,3.457461,2.279596,1.25329,0.3909906,-0.3178819,-0.8979357,-1.379219,-1.792321,-2.062024,-2.401548,-2.716262,-3.007611,-3.254672,-3.408394,-3.411015,-3.250879,-2.978547,-2.688975,-2.449034,-2.27806,-2.17349,-2.058249,-2.02549,-1.986468,-1.919902,-1.814727,-1.678652,-1.525654,-1.370737,-1.231944,-1.1311,-1.089606,-1.123826,-1.226643,-1.379044,-1.558595,-1.275824,-0.5467513,-0.05637877,0.1403283,0.07533978,-0.1498373,-0.4338359,-0.6863887,-0.8428561,-0.767235,-0.7980563,-0.6041723,-0.4239168,-0.3286493,-0.335243,-0.4022665,-0.4690252,-0.4331035,-0.3870714,-0.3751531,-0.3885526,-0.324098,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.26132,25.29831,25.29647,25.25531,25.18324,25.09746,25.01876,24.94002,24.83888,24.69342,24.47763,24.19245,23.85692,23.4879,23.10123,22.69825,22.2718,21.81559,21.33162,20.82547,20.29869,19.75483,19.19612,18.62775,18.0609,17.50598,16.96726,16.45039,15.96029,15.49572,15.06147,14.67127,14.33819,14.07636,13.87928,13.7213,13.57453,13.416,13.23149,13.00834,12.73831,12.41848,12.06392,11.70053,11.35776,11.05192,10.77494,10.51514,10.25601,9.986246,9.704128,9.40394,9.077304,8.712611,8.293159,7.805752,7.247289,6.628233,5.963166,5.265686,4.542344,3.792911,3.022606,2.240936,1.455804,0.6766153,-0.08126934,0.1088953,0.8519896,1.451514,1.890773,2.163489,2.281391,2.276716,2.182542,2.027498,1.837177,1.632479,1.426345,1.22654,1.038092,0.8623201,0.6977241,0.5442751,0.4035835,0.2767576,0.1650367,0.07123226,-0.002066647,-0.05386305,-0.08558437,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.77196,27.48464,27.18075,26.87043,26.56789,26.27923,25.98841,25.67748,25.32645,24.91605,24.43306,23.86509,23.19978,22.43179,21.6391,20.67349,19.61415,18.47407,17.26873,16.01479,14.73445,13.44983,12.17981,10.9449,9.765081,8.653731,7.623074,6.685487,5.848397,5.11799,4.508241,4.029798,3.686316,3.477263,3.390714,3.411183,3.525316,3.720635,3.973019,4.255588,4.545244,4.823523,5.082729,5.318685,5.527733,5.698687,5.858565,5.876968,5.7866,5.574252,5.254512,4.850178,4.382975,3.873474,3.334092,2.77166,2.190966,1.598417,1.002969,0.4101594,-0.1748208,0.17641,1.002908,1.73507,2.343069,2.798282,3.102136,3.270679,3.32667,3.293772,3.188945,3.02813,2.827449,2.599395,2.344555,2.063039,1.75776,1.437544,1.12467,0.8387384,0.5928123,0.3923185,0.2329841,0.1112126,0.02334456,-0.03383586,-0.06181271,-0.06419645,-0.04775438,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.51953,30.43177,30.34858,30.27088,30.1989,30.10147,29.91651,29.57847,29.0357,28.29987,27.41126,26.41793,25.36864,24.27316,23.1297,21.9394,20.69696,19.38676,17.99676,16.51595,14.949,13.33464,11.71128,10.21348,8.658209,7.163609,5.736771,4.382225,3.104755,1.908047,0.7989848,-0.208893,-1.10217,-1.86839,-2.492874,-2.963076,-3.273165,-3.418977,-3.399642,-3.226292,-2.934014,-2.562115,-2.150409,-1.727493,-1.298203,-0.868728,-0.450534,-0.07334738,0.2112191,0.361184,0.3538847,0.205062,-0.04503529,-0.3030827,-0.6651012,-1.051983,-1.451164,-1.851273,-2.246009,-2.60205,-1.648177,-0.798894,-0.04973073,0.6097785,1.190507,1.702866,2.150111,2.52112,2.805254,2.994437,3.082856,3.069848,2.95973,2.759852,2.492284,2.19124,1.882702,1.585626,1.302656,1.025967,0.7515519,0.4821583,0.2256657,-0.009576209,-0.2148716,-0.3813854,-0.5026873,-0.572994,-0.5883052,"nal res","e/sal","StressDVTotal"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.28722,30.69994,31.14963,31.61894,32.08149,32.50555,32.86284,33.1313,33.28771,33.30265,33.15135,32.81537,32.27974,31.53969,30.59999,29.46988,28.15914,26.68042,25.05461,23.30472,21.45228,19.52017,17.54905,15.58915,13.68622,11.88313,10.21475,8.693206,7.321755,6.10121,5.030006,4.091653,3.260665,2.517799,1.850715,1.255652,0.8478445,0.428222,0.1091941,-0.1122153,-0.2492392,-0.3221954,-0.3537978,-0.3688201,-0.3901475,-0.4297231,-0.492353,-0.5801352,-0.6919708,-0.8275235,-0.9491202,-1.141784,-1.356735,-1.585066,-1.816586,-2.04364,-1.455203,-0.8106979,-0.2776333,0.1635649,0.5330059,0.8477369,1.121021,1.352298,1.536366,1.671316,1.758354,1.79967,1.796595,1.750887,1.665933,1.546037,1.398308,1.231539,1.054544,0.8749792,0.6991364,0.5336567,0.3872923,0.2701157,0.1933675,0.1696825,0.2115728,0.3288025,0.5249148,"nal res","e/sal","StressDVTotal"
